Time,e_y,e_yaw,e_yawrate,e_beta
35.58,-0.134042790838925,-0.0129173618046062,0.167269492954332,-0.0191678017100713
35.59,-0.141717527424012,-0.0113618910293985,0.160342063891544,-0.0186919399189915
35.6,-0.148945891478932,-0.00985819415980542,0.153357237419054,-0.018193622401231
35.61,-0.155638168625818,-0.00841686538186054,0.146340592879326,-0.0176748228986942
35.62,-0.161904095450803,-0.00702969128078376,0.139316952671777,-0.0171374305124616
35.63,-0.167643388151886,-0.00570695286216364,0.132307732534122,-0.0165831591394756
35.64,-0.172977398571088,-0.00443972043528283,0.125344310045858,-0.0160141744868464
35.65,-0.177799378463987,-0.00323767429635283,0.118462836105009,-0.0154331703092242
35.66,-0.182239979164895,-0.00209115465465349,0.111686140273617,-0.0148425398664995
35.67,-0.186251302600815,-0.00100455925396992,0.105034293622689,-0.0142446742807648
35.68,-0.189782593841708,1.81038430337047e-05,0.0985233047004108,-0.013641806737698
35.69,-0.192972706382789,0.000986900980214376,0.092169811089575,-0.0130362735638331
35.7,-0.195709778868311,0.00189372290362291,0.0859962824211316,-0.01243086335255
35.71,-0.198135197335144,0.00274883582721676,0.0800156138311829,-0.0118276638604532
35.72,-0.200137620602198,0.00354476982685228,0.0742370210719912,-0.0112286627139939
35.73,-0.201858252510709,0.00429175622625139,0.0686705883665113,-0.0106359951317597
35.74,-0.203187220532237,0.00498295873005526,0.0633261807933152,-0.0100517748001583
35.75,-0.2042638123508,0.00562850556679466,0.0582096340841004,-0.00947789926159889
35.76,-0.204980510285218,0.00622212794674399,0.0533190923039198,-0.00891615958206995
35.77,-0.205473431761638,0.00677360887007509,0.0486491195227327,-0.00836822717054736
35.78,-0.205638122727096,0.00727710686686951,0.0442028297927389,-0.00783544270356302
35.79,-0.205606544129757,0.00774209085616299,0.039982889669551,-0.0073190388267727
35.8,-0.205277787300563,0.00816324027573476,0.0359837950973371,-0.00681998399700699
35.81,-0.204778950343321,0.00854955812553913,0.0321966528318076,-0.0063392078728387
35.82,-0.204013176005621,0.00889607711714829,0.0286188754146826,-0.00587744900538815
35.83,-0.203102230338574,0.00921135980511197,0.025249478766407,-0.00543520729492901
35.84,-0.201953512774774,0.00949087851070389,0.0220824543135068,-0.00501294544105848
35.85,-0.200683239333839,0.00974270453880127,0.0191101108278837,-0.00461102120692072
35.86,-0.19920347874056,0.00996261489168641,0.0163241841106634,-0.00422963344105913
35.87,-0.197624689082042,0.0101581381328956,0.0137168028532319,-0.00386876456469573
35.88,-0.195863658065133,0.0103253252713336,0.0112800472357631,-0.00352834304764532
35.89,-0.194024848759013,0.0104711794421511,0.00900857207962477,-0.00320814527699487
35.9,-0.192029733183728,0.0105920436247499,0.00689494561713894,-0.00290793329299771
35.91,-0.18997659200495,0.0106944013971855,0.00493035293012504,-0.0026272824718872
35.92,-0.187791437072402,0.010774813027779,0.00310468047499133,-0.00236570171037846
35.93,-0.185566214867144,0.0108392131218558,0.00140960308367899,-0.00212253556191878
35.94,-0.183268883787298,0.0108864636151423,-0.000162183738165983,-0.00189703083829219
35.95,-0.180872140296851,0.0109157340768238,-0.00161652246079277,-0.00168844662435772
35.96,-0.178458370640291,0.010932225594915,-0.00296101269048506,-0.00149606127495947
35.97,-0.175964094939178,0.0109330514570396,-0.00420188875459939,-0.00131903656749614
35.98,-0.17346546859858,0.0109229583368643,-0.00534565382831525,-0.00115652375822042
35.99,-0.170902936869764,0.0108992609836193,-0.00639932655855406,-0.00100768682227139
36,-0.157008845088456,0.0130823151424968,-0.00736957133139995,-0.000871675179517629
